"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","CloseFile","C:\Windows\System32"
"e.exe","CreateFile","C:\Windows\System32\cmd.exe"
"e.exe","QueryStandardInformationFile","C:\Windows\System32\cmd.exe"
"e.exe","QueryStandardInformationFile","C:\Windows\System32\cmd.exe"
"e.exe","ReadFile","C:\Windows\System32\cmd.exe"
"e.exe","ReadFile","C:\Windows\System32\cmd.exe"
"e.exe","CloseFile","C:\Windows\System32\cmd.exe"
"e.exe","RegOpenKey","HKCU"
"e.exe","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration"
"e.exe","RegCloseKey","HKCU"
"e.exe","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings"
"e.exe","RegOpenKey","HKCU"
"e.exe","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop"
"e.exe","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration"
"e.exe","RegEnumValue","HKCU\Control Panel\Desktop\LanguageConfiguration"
"e.exe","RegCloseKey","HKCU\Control Panel\Desktop\LanguageConfiguration"
"e.exe","RegCloseKey","HKCU"
"e.exe","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings"
"e.exe","RegOpenKey","HKCU"
"e.exe","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop"
"e.exe","RegOpenKey","HKCU\Control Panel\Desktop"
"e.exe","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages"
"e.exe","RegCloseKey","HKCU\Control Panel\Desktop"
"e.exe","RegCloseKey","HKCU"
"e.exe","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings"
"e.exe","RegOpenKey","HKCU"
"e.exe","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached"
"e.exe","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages"
"e.exe","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages"
"e.exe","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached"
"e.exe","RegCloseKey","HKCU"
"e.exe","CreateFile","C:\Windows\system32\ui\SwDRM.dll"
"e.exe","QuerySecurityFile","C:\Windows\System32\cmd.exe"
"e.exe","QueryBasicInformationFile","C:\Windows\System32\cmd.exe"
"e.exe","QuerySecurityFile","C:\Windows\System32\cmd.exe"
"e.exe","QueryBasicInformationFile","C:\Windows\System32\cmd.exe"
"e.exe","CloseFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options"
"e.exe","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DisableLocalOverride"
"e.exe","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide"
"e.exe","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest"
"e.exe","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide"
"e.exe","CreateFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CloseFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFile","C:\Windows\AppPatch\sysmain.sdb"
